Thermocouple 0 (deg C)	Thermocouple 1 (deg C)	Thermocouple 2 (deg C)	Thermocouple 3 (deg C)
-1.165	-5.771	-11.551	-13.654
-1.886	-7.363	-10.933	-13.901
-4.308	-9.084	-13.654	-17.003
-5.039	-7.732	-11.057	-12.911
-4.430	-6.628	-9.454	-15.885
-3.700	-8.961	-12.540	-16.506
-1.405	-7.977	-11.057	-12.911
-2.731	-6.996	-9.823	-13.778
-3.094	-6.261	-11.057	-16.506
-5.649	-6.138	-12.540	-13.406
-2.852	-9.946	-14.149	-16.755
-5.161	-9.084	-12.787	-14.149
-2.731	-5.894	-11.057	-16.382
-1.886	-9.084	-14.025	-14.149
-2.731	-9.207	-14.025	-14.769
-2.489	-7.486	-10.810	-13.282
-4.551	-10.440	-10.810	-13.282
-4.795	-9.946	-11.674	-16.879
-5.161	-10.440	-12.663	-13.406
-4.065	-8.715	-13.035	-17.500
-2.731	-8.961	-11.922	-15.637
-4.795	-6.505	-11.674	-16.879
-3.579	-9.700	-10.070	-15.761
-2.731	-7.486	-10.440	-16.009
-4.065	-7.854	-12.169	-17.873
-4.551	-6.261	-10.440	-16.258
-5.283	-7.854	-10.933	-15.141
-4.551	-10.933	-11.180	-13.530
-2.731	-10.440	-12.911	-14.893
-2.489	-6.873	-10.440	-17.624
-5.161	-9.823	-12.045	-14.149
-2.731	-8.223	-13.530	-15.761
-4.430	-7.732	-10.440	-14.645
-3.094	-9.700	-12.416	-14.769
-6.628	-9.823	-13.901	-14.893
-6.996	-8.961	-12.663	-13.778
-5.527	-10.193	-13.158	-14.893
-5.649	-9.577	-12.045	-15.637
-3.822	-9.946	-12.540	-17.251
-3.700	-8.715	-11.674	-17.624
-3.700	-9.946	-13.901	-15.761
-5.161	-8.838	-12.169	-17.500
-3.094	-9.823	-11.057	-14.645
-4.430	-8.100	-14.273	-16.755
-4.430	-8.346	-10.933	-15.513
-4.065	-6.873	-14.025	-16.506
-5.039	-10.933	-12.045	-16.755
-4.917	-11.304	-11.674	-13.778
-4.430	-10.440	-15.017	-13.778
-3.943	-9.454	-15.141	-16.258
-7.241	-11.427	-14.273	-15.761
-6.261	-7.118	-13.901	-18.246
-6.628	-10.440	-12.416	-16.134
-3.336	-8.346	-15.141	-17.997
-4.917	-9.700	-14.769	-18.495
-7.241	-11.180	-12.169	-17.624
-4.308	-9.946	-14.645	-14.645
-3.822	-10.440	-13.530	-14.769
-3.215	-9.084	-15.141	-18.370
-5.405	-7.609	-15.265	-15.265
-5.161	-7.977	-12.787	-15.265
-7.118	-7.363	-15.265	-14.893
-3.943	-7.854	-13.901	-17.749
-4.673	-11.304	-12.416	-15.017
-5.649	-9.946	-12.169	-18.744
-7.118	-9.084	-14.645	-17.749
-7.977	-7.486	-13.282	-17.749
-6.383	-9.207	-13.654	-16.258
-6.750	-7.609	-15.761	-15.141
-6.628	-9.577	-15.265	-17.624
-7.118	-7.854	-15.761	-18.370
-7.486	-7.977	-13.035	-17.749
-5.894	-12.169	-15.389	-16.258
-4.065	-10.070	-12.911	-17.624
-5.405	-11.180	-11.798	-17.376
-6.261	-9.454	-14.769	-17.127
-4.065	-11.057	-13.901	-17.624
-5.039	-9.084	-12.045	-14.769
-5.527	-12.292	-15.389	-19.117
-4.551	-9.823	-15.513	-15.017
-7.118	-9.577	-11.427	-15.885
-5.771	-11.304	-13.035	-17.997
-7.486	-11.551	-12.663	-15.389
-4.551	-8.961	-15.885	-14.893
-3.943	-11.551	-12.787	-18.868
-7.732	-12.540	-13.530	-15.141
-3.943	-10.316	-11.798	-17.873
-5.894	-9.207	-12.911	-17.127
-6.383	-9.330	-14.769	-15.761
-6.873	-8.961	-16.009	-19.242
-7.118	-9.577	-16.134	-18.993
-7.609	-10.933	-15.513	-18.495
-8.100	-11.798	-12.169	-19.366
-8.100	-10.316	-14.149	-15.513
-6.996	-10.070	-11.798	-16.258
-4.917	-10.933	-13.654	-16.506
-5.405	-10.070	-14.645	-18.122
-4.308	-11.427	-14.397	-18.495
-6.750	-11.427	-11.922	-15.265
-5.161	-12.169	-12.911	-18.744
-8.715	-10.563	-14.769	-18.370
-6.138	-9.823	-13.901	-18.495
-5.161	-11.057	-16.134	-15.637
-6.383	-13.035	-12.911	-17.251
-5.771	-10.563	-13.530	-14.893
-6.383	-10.933	-16.258	-19.366
-8.223	-9.454	-11.922	-19.366
-8.100	-11.922	-13.406	-17.997
-7.118	-11.674	-12.787	-19.491
-4.673	-11.922	-14.397	-18.993
-7.363	-13.035	-14.893	-16.258
-8.223	-11.427	-16.382	-15.141
-8.961	-10.070	-12.169	-16.506
-5.161	-11.922	-16.134	-17.873
-9.084	-10.933	-12.787	-16.755
-5.649	-12.663	-13.530	-15.389
-4.917	-9.946	-15.885	-15.885
-8.346	-10.563	-12.911	-18.495
-8.715	-11.427	-15.637	-17.624
-5.649	-10.070	-16.506	-17.376
-6.628	-13.158	-15.017	-18.246
-8.592	-12.416	-14.645	-15.885
-6.261	-9.084	-14.273	-16.258
-8.346	-9.946	-15.885	-16.506
-7.854	-9.823	-13.530	-19.366
-9.700	-12.169	-13.158	-19.989
-8.346	-11.798	-15.265	-18.868
-5.405	-10.686	-16.258	-18.370
-9.454	-10.440	-15.637	-19.242
-8.223	-13.035	-13.035	-17.500
-6.138	-12.045	-14.769	-16.506
-5.527	-11.674	-14.521	-18.993
-7.486	-12.045	-12.911	-16.630
-8.715	-11.674	-14.397	-18.495
-5.527	-10.193	-14.025	-17.873
-7.363	-12.911	-15.141	-18.993
-8.961	-12.045	-15.513	-18.122
-7.241	-12.540	-14.149	-18.370
-5.527	-13.901	-16.506	-19.989
-7.118	-9.577	-13.901	-17.500
-9.577	-12.540	-15.017	-17.997
-7.118	-11.798	-12.787	-20.363
-8.961	-13.158	-15.389	-17.003
-8.592	-10.070	-13.406	-17.003
-5.894	-9.700	-15.141	-17.500
-6.383	-12.416	-16.630	-16.258
-5.771	-14.025	-15.017	-18.868
-6.750	-12.416	-15.141	-17.624
-10.193	-12.540	-14.645	-18.495
-9.207	-13.035	-14.893	-19.117
-7.977	-13.282	-17.127	-17.376
-8.346	-12.416	-17.127	-16.506
-10.440	-14.149	-13.530	-18.993
-8.469	-12.416	-15.637	-19.740
-8.346	-12.416	-14.397	-18.993
-9.700	-13.035	-15.265	-17.127
-9.700	-14.025	-14.893	-17.003
-6.996	-14.025	-13.654	-19.491
-6.138	-12.663	-15.265	-19.989
-8.346	-13.901	-14.645	-18.619
-8.961	-13.282	-17.749	-19.117
-9.207	-10.316	-16.755	-20.113
-9.330	-14.025	-17.500	-20.612
-9.207	-11.304	-17.251	-20.238
-8.838	-14.149	-17.749	-16.630
-9.084	-11.427	-13.282	-18.370
-6.873	-14.521	-14.397	-19.740
-7.609	-11.304	-14.025	-16.258
-6.505	-14.273	-14.645	-18.122
-11.057	-11.180	-17.376	-19.864
-9.700	-10.070	-15.885	-18.619
-10.070	-10.563	-15.513	-18.619
-7.609	-11.057	-13.654	-19.864
-7.363	-14.645	-13.530	-19.242
-8.715	-12.663	-17.376	-20.737
-7.363	-14.025	-15.141	-18.744
-8.223	-10.440	-18.246	-20.363
-9.330	-13.901	-15.637	-18.495
-10.316	-11.427	-14.645	-16.506
-9.946	-11.674	-15.141	-19.740
-11.180	-12.416	-16.506	-18.744
-10.193	-11.427	-15.761	-17.251
-9.823	-10.686	-16.382	-16.382
-11.304	-15.017	-13.901	-17.500
-9.207	-14.645	-17.376	-19.864
-11.180	-14.893	-15.513	-16.755
-7.118	-14.645	-16.879	-17.003
-8.838	-13.901	-17.500	-18.370
-9.946	-12.292	-14.025	-18.744
-8.961	-12.045	-17.376	-19.117
-8.592	-12.911	-16.755	-18.993
-10.810	-14.645	-17.127	-20.113
-9.577	-11.551	-14.025	-19.491
-11.551	-13.778	-17.500	-17.251
-9.946	-12.663	-15.265	-17.500
-8.838	-14.521	-15.389	-20.612
-8.592	-14.645	-17.251	-19.989
-11.674	-15.017	-16.755	-18.619
-7.609	-14.521	-17.376	-20.487
-9.084	-11.798	-18.122	-16.879
-9.084	-14.769	-17.997	-21.360
-7.732	-12.911	-17.997	-19.740
-9.823	-12.416	-15.389	-19.366
-9.454	-13.530	-17.003	-19.615
-11.551	-14.397	-16.258	-17.127
-9.823	-11.922	-18.122	-20.861
-9.823	-11.180	-15.885	-17.127
-11.551	-12.540	-15.885	-18.495
-12.045	-14.893	-14.397	-17.376
-8.715	-12.663	-14.645	-20.363
-11.551	-12.416	-16.630	-18.370
-7.732	-13.901	-17.251	-19.989
-8.838	-11.674	-14.397	-18.370
-10.810	-11.922	-17.251	-18.370
-7.977	-13.282	-18.370	-18.744
-11.798	-11.674	-15.513	-18.370
-8.469	-12.169	-15.017	-17.500
-11.304	-11.427	-15.885	-17.127
-10.563	-15.885	-17.003	-19.117
-7.854	-11.674	-16.879	-18.495
-9.330	-11.674	-18.246	-21.485
-10.440	-12.416	-15.885	-19.366
-9.207	-12.292	-15.017	-19.989
-9.946	-11.674	-18.246	-21.235
-12.045	-12.045	-16.630	-17.127
-10.193	-15.265	-16.506	-19.242
-11.304	-12.416	-18.122	-20.737
-11.180	-15.389	-17.624	-17.997
-12.540	-15.637	-18.993	-18.868
-11.427	-13.778	-16.630	-19.615
-10.933	-14.893	-18.495	-19.491
-8.961	-12.787	-16.755	-18.868
-12.416	-15.885	-18.993	-19.989
-11.304	-14.025	-17.251	-18.370
-9.084	-16.009	-15.141	-21.610
-12.045	-12.663	-17.624	-18.370
-12.540	-15.265	-15.637	-21.111
-9.207	-14.397	-18.246	-21.235
-10.686	-13.778	-16.258	-20.113
-8.715	-13.654	-19.366	-19.117
-8.715	-15.761	-15.761	-19.740
-8.838	-14.645	-15.265	-17.500
-12.787	-12.169	-16.630	-19.117
-11.674	-13.035	-15.761	-21.235
-8.469	-12.663	-15.885	-19.242
-10.686	-15.389	-15.885	-18.246
-10.193	-16.134	-18.619	-18.993
-11.674	-15.637	-16.009	-22.109
-9.084	-13.778	-18.619	-18.744
-8.715	-12.540	-17.997	-21.360
-12.292	-15.885	-15.141	-19.989
-8.592	-14.273	-17.251	-20.238
-8.715	-14.645	-15.885	-22.359
-11.180	-16.009	-15.513	-20.986
-11.180	-15.513	-15.141	-22.234
-12.787	-13.158	-16.755	-19.864
-12.540	-12.540	-18.744	-18.744
-9.454	-15.637	-15.265	-21.485
-11.922	-13.406	-16.506	-20.113
-13.530	-12.540	-18.246	-20.238
-11.798	-14.769	-16.009	-19.740
-12.663	-13.778	-19.117	-22.109
-10.563	-15.513	-17.873	-20.737
-9.454	-13.282	-18.744	-20.363
-12.911	-15.017	-19.989	-20.612
-11.922	-15.513	-16.630	-21.111
-10.563	-16.009	-15.389	-19.740
-10.316	-16.258	-16.258	-17.997
-11.551	-16.134	-19.366	-19.117
-9.946	-13.530	-20.113	-20.612
-9.823	-15.265	-18.619	-19.117
-10.563	-16.382	-19.989	-18.868
-13.158	-15.141	-15.513	-19.740
-9.454	-16.134	-18.619	-20.238
-12.169	-15.513	-19.491	-18.122
-9.330	-12.663	-19.366	-21.734
-11.180	-12.787	-18.619	-18.122
-9.577	-13.406	-17.997	-22.109
-10.316	-14.397	-17.376	-21.235
-13.158	-16.009	-19.242	-22.109
-11.922	-17.003	-16.506	-20.363
-12.416	-14.769	-18.619	-20.363
-10.810	-14.521	-16.258	-18.868
-13.282	-15.885	-17.500	-21.984
-13.530	-13.901	-19.242	-22.733
-10.810	-14.645	-17.749	-19.491
-13.035	-13.035	-17.376	-20.363
-11.674	-13.158	-16.630	-18.993
-11.798	-15.141	-17.997	-21.111
-13.778	-16.258	-20.113	-19.864
-9.946	-15.513	-20.363	-19.740
-13.035	-14.273	-16.009	-20.612
-12.045	-14.273	-20.487	-19.491
-10.316	-16.134	-16.134	-21.610
-14.397	-16.382	-15.885	-18.993
-12.416	-16.755	-18.246	-19.491
-11.057	-14.521	-18.744	-19.989
-13.778	-13.901	-17.624	-18.993
-12.911	-17.003	-16.258	-22.733
-11.180	-13.158	-16.755	-21.235
-14.149	-14.273	-20.487	-22.608
-11.798	-15.265	-20.487	-19.615
-10.440	-15.885	-18.370	-18.619
-14.149	-14.521	-16.506	-20.612
-12.169	-15.637	-16.258	-18.993
-10.193	-13.530	-16.755	-19.242
-13.282	-17.624	-20.737	-19.491
-12.416	-16.134	-17.251	-19.366
-12.787	-14.645	-20.612	-21.610
-11.798	-16.879	-19.989	-20.986
-11.427	-17.749	-19.491	-19.989
-13.282	-16.258	-19.491	-21.111
-12.911	-14.645	-20.612	-19.242
-12.540	-14.273	-19.117	-19.491
-14.149	-16.630	-20.612	-19.864
-14.273	-15.141	-16.755	-21.610
-10.440	-16.506	-16.258	-19.864
-13.530	-14.025	-18.993	-20.363
-13.158	-14.273	-17.127	-23.233
-13.406	-15.141	-17.003	-21.610
-10.686	-17.624	-17.127	-21.235
-13.282	-17.997	-17.873	-19.740
-13.530	-13.901	-20.238	-18.993
-11.798	-14.521	-19.864	-22.234
-14.025	-16.506	-20.612	-19.864
-13.406	-17.251	-18.619	-18.619
-11.304	-17.251	-17.500	-22.983
-15.141	-17.127	-19.117	-19.117
-12.663	-16.879	-18.246	-19.989
-12.045	-14.893	-16.755	-21.984
-14.397	-14.273	-17.997	-20.363
-11.674	-16.755	-18.122	-21.610
-11.427	-17.003	-16.630	-23.483
-14.273	-16.134	-20.737	-18.744
-10.933	-15.389	-20.612	-22.359
-12.045	-16.382	-17.873	-22.359
-11.180	-14.645	-20.487	-19.242
-15.513	-17.624	-20.612	-20.113
-14.273	-18.246	-20.487	-22.359
-13.282	-17.624	-18.246	-21.859
-14.149	-15.513	-19.615	-21.859
-12.169	-17.003	-18.495	-20.113
-12.045	-16.258	-20.612	-19.366
-14.273	-15.141	-20.612	-22.234
-12.911	-18.619	-19.491	-21.984
-13.406	-17.127	-20.861	-19.242
-11.057	-17.376	-18.744	-22.359
-13.530	-15.513	-18.868	-22.234
-14.521	-15.141	-19.491	-20.113
-14.521	-15.265	-20.986	-19.117
-14.769	-14.273	-19.366	-20.612
-15.141	-17.749	-21.360	-20.986
-14.769	-17.376	-18.868	-20.861
-12.169	-17.251	-19.740	-21.610
-11.674	-17.997	-21.111	-21.859
-11.674	-16.879	-18.993	-22.983
-13.901	-19.117	-19.117	-22.733
-12.045	-18.122	-18.495	-23.608
-14.149	-18.246	-17.997	-22.483
-14.769	-17.749	-20.238	-22.359
-13.654	-14.645	-20.737	-22.359
-15.637	-15.017	-20.363	-21.111
-13.406	-17.127	-20.861	-21.485
-13.778	-16.134	-19.366	-21.859
-14.025	-17.003	-20.238	-23.483
-12.292	-16.879	-17.500	-23.358
-14.521	-18.370	-20.737	-20.363
-15.761	-16.009	-17.997	-22.483
-15.761	-19.366	-21.360	-22.234
-15.265	-14.893	-17.251	-23.108
-13.778	-17.376	-19.117	-21.485
-14.025	-15.637	-21.360	-22.858
-16.258	-17.873	-18.246	-20.487
-15.017	-15.265	-19.989	-19.989
-15.389	-14.893	-20.737	-23.608
-13.282	-16.134	-21.485	-23.608
-12.663	-16.755	-20.363	-20.737
-14.769	-14.769	-20.612	-20.238
-14.273	-16.630	-20.487	-20.861
-13.282	-15.885	-17.873	-21.734
-12.169	-17.003	-21.734	-20.487
-13.035	-19.491	-19.989	-21.360
-16.382	-17.997	-19.740	-21.485
-14.273	-15.141	-19.491	-20.113
-15.265	-16.630	-20.737	-21.734
-15.141	-15.389	-17.500	-21.111
-12.045	-18.122	-18.619	-22.983
-14.893	-15.141	-22.234	-21.111
-12.416	-19.491	-18.495	-20.113
-15.637	-15.141	-21.984	-22.234
-16.506	-19.242	-17.873	-21.610
-13.530	-17.624	-20.737	-22.483
-14.893	-19.740	-19.491	-23.858
-14.645	-15.265	-20.113	-21.610
-13.406	-16.258	-20.363	-20.737
-15.017	-19.491	-19.615	-20.238
-13.158	-16.630	-19.366	-19.740
-15.017	-18.993	-21.610	-19.615
-14.769	-15.389	-18.868	-21.360
-13.158	-16.755	-20.861	-23.733
-12.416	-17.500	-21.485	-20.113
-14.025	-16.258	-17.624	-24.108
-14.769	-19.740	-21.485	-20.861
-16.506	-18.744	-20.737	-20.113
-15.017	-19.242	-19.117	-24.108
-15.389	-17.376	-20.986	-21.360
-15.141	-18.246	-20.238	-22.234
-17.127	-17.997	-21.360	-23.108
-13.158	-16.258	-21.235	-21.859
-16.258	-17.997	-19.615	-22.983
-12.911	-18.993	-21.235	-24.233
-15.265	-19.615	-17.873	-23.358
-14.025	-19.615	-20.861	-22.608
-13.778	-18.370	-22.483	-22.608
-16.258	-15.513	-18.122	-20.113
-12.663	-20.238	-19.740	-21.734
-13.035	-17.997	-20.861	-20.612
-16.755	-17.997	-22.109	-23.733
-13.406	-19.117	-22.359	-21.610
-13.778	-17.749	-18.744	-24.359
-15.265	-19.989	-21.485	-23.233
-13.901	-18.993	-20.737	-20.238
-16.755	-20.113	-21.859	-24.484
-13.282	-20.113	-19.615	-22.234
-17.251	-20.238	-21.734	-21.485
-13.530	-16.879	-22.359	-24.233
-17.376	-16.009	-21.485	-22.234
-17.127	-16.134	-22.733	-24.484
-14.273	-17.997	-21.610	-23.483
-17.251	-18.619	-20.363	-22.359
-15.141	-16.009	-20.113	-19.989
-15.513	-17.500	-20.737	-24.233
-16.258	-16.382	-18.619	-24.108
-16.134	-17.997	-18.495	-23.608
-15.885	-20.487	-18.370	-24.609
-13.406	-20.612	-20.238	-21.610
-16.009	-17.003	-19.989	-19.989
-17.624	-19.615	-22.733	-24.484
-14.397	-16.506	-19.366	-24.484
-13.282	-19.615	-19.117	-23.858
-15.141	-19.491	-19.615	-22.483
-17.376	-18.122	-19.491	-22.983
-14.645	-19.740	-21.360	-22.234
-16.879	-20.737	-22.483	-20.113
-15.885	-20.487	-19.491	-23.483
-16.258	-17.749	-20.238	-23.358
-17.749	-16.630	-19.864	-20.861
-17.251	-17.376	-21.360	-24.233
-13.778	-18.619	-21.734	-24.233
-16.879	-16.755	-20.737	-20.238
-13.901	-20.861	-23.108	-21.984
-15.141	-18.619	-22.234	-21.235
-13.530	-17.997	-21.111	-24.359
-16.258	-16.382	-21.111	-22.608
-18.246	-20.737	-20.861	-20.861
-16.134	-19.242	-20.737	-24.734
-16.630	-18.370	-20.612	-21.859
-16.755	-20.861	-18.868	-24.359
-14.149	-16.506	-19.491	-20.238
-17.500	-18.993	-22.733	-23.108
-18.246	-18.993	-19.740	-21.859
-13.778	-16.879	-19.864	-22.608
-13.778	-19.864	-19.864	-20.363
-15.513	-16.879	-21.360	-22.109
-13.901	-18.370	-20.363	-21.734
-16.506	-16.506	-21.235	-22.109
-15.513	-19.491	-19.491	-22.608
-16.258	-19.989	-18.993	-20.612
-15.389	-18.495	-18.868	-24.359
-16.506	-18.495	-22.109	-20.363
-16.506	-19.491	-22.983	-24.484
-18.370	-19.491	-23.358	-23.983
-14.645	-18.993	-23.233	-24.233
-17.873	-16.630	-21.485	-21.111
-18.122	-18.868	-21.111	-23.858
-15.265	-17.873	-21.235	-24.734
-18.619	-17.251	-20.363	-24.859
-15.265	-18.744	-19.491	-24.359
-14.397	-20.986	-20.238	-23.108
-15.513	-19.864	-23.233	-20.737
-18.122	-21.235	-21.235	-24.609
-15.017	-17.500	-19.491	-20.861
-17.003	-18.370	-21.111	-23.358
-16.258	-21.235	-21.859	-24.233
-17.749	-20.986	-19.864	-20.363
-17.624	-18.122	-19.740	-20.612
-14.521	-21.111	-19.740	-24.484
-14.397	-18.370	-23.108	-23.233
-18.744	-21.235	-23.608	-21.859
-14.397	-18.744	-20.737	-22.733
-16.755	-17.749	-19.615	-24.108
-18.122	-17.376	-23.608	-23.733
-16.506	-21.610	-21.485	-21.734
-18.744	-19.615	-21.610	-20.737
-18.744	-17.500	-23.233	-21.734
-15.141	-18.370	-21.859	-25.110
-15.637	-20.861	-19.491	-24.108
-14.769	-17.624	-22.359	-24.985
-16.879	-21.610	-20.238	-23.608
-17.376	-20.612	-20.612	-24.734
-18.744	-20.986	-23.108	-24.484
-16.506	-19.740	-20.363	-23.983
-14.893	-17.376	-21.859	-21.859
-15.141	-21.235	-23.608	-21.610
-17.251	-17.376	-20.238	-23.983
-17.251	-19.117	-22.234	-22.359
-16.879	-20.861	-20.487	-23.608
-17.376	-19.491	-22.733	-20.861
-18.370	-21.610	-21.111	-23.608
-15.265	-17.749	-21.610	-21.111
-18.993	-18.993	-19.491	-21.111
-19.242	-21.360	-19.491	-23.858
-17.500	-18.246	-21.859	-23.358
-15.637	-21.610	-19.740	-21.235
-16.134	-21.360	-21.111	-24.985
-19.117	-19.491	-21.610	-21.859
-19.117	-21.360	-20.487	-22.608
-17.376	-20.487	-22.858	-23.983
-18.370	-21.235	-23.483	-24.985
-15.017	-21.111	-20.986	-20.612
-14.893	-21.610	-23.608	-23.108
-15.513	-21.360	-19.740	-24.734
-18.619	-19.366	-21.984	-23.108
-16.258	-19.366	-19.366	-24.484
-19.242	-18.744	-19.740	-24.609
-17.376	-18.619	-22.109	-22.234
-19.117	-18.370	-20.861	-23.608
-16.258	-20.861	-20.986	-21.859
-17.624	-21.360	-23.483	-23.358
-15.265	-17.624	-23.358	-23.108
-18.370	-21.734	-20.861	-22.234
-18.868	-21.111	-19.491	-22.608
-17.127	-22.234	-20.861	-22.109
-17.127	-19.864	-23.733	-21.360
-17.873	-19.615	-20.986	-25.486
-15.265	-18.744	-23.608	-24.359
-18.993	-21.485	-22.858	-23.608
-15.265	-22.109	-23.358	-22.733
-19.117	-21.111	-19.864	-25.611
-15.513	-19.366	-21.235	-21.111
-15.885	-21.610	-19.740	-21.360
-15.885	-20.612	-23.233	-23.858
-15.761	-20.238	-22.608	-24.108
-16.009	-20.737	-23.858	-21.984
-17.376	-21.610	-21.610	-22.483
-18.246	-20.238	-23.108	-21.984
-19.491	-19.989	-23.733	-21.610
-16.134	-21.734	-20.487	-21.859
-18.370	-21.610	-20.737	-23.108
-19.989	-19.740	-22.109	-23.983
-18.619	-20.861	-22.858	-21.859
-19.989	-21.485	-22.858	-24.734
-20.113	-21.734	-23.358	-22.608
-19.864	-20.113	-21.984	-21.111
-18.246	-21.610	-21.984	-21.734
-18.619	-19.242	-23.733	-23.733
-17.624	-22.234	-21.859	-22.608
-18.744	-19.615	-22.858	-22.733
-17.873	-22.359	-22.359	-24.985
-16.382	-18.122	-22.983	-24.734
-15.637	-22.359	-20.737	-21.360
-17.624	-22.483	-20.861	-21.734
-18.370	-19.989	-21.734	-22.483
-17.997	-20.113	-24.108	-21.984
-16.382	-19.615	-24.359	-23.608
-18.122	-19.864	-24.233	-22.858
-18.744	-21.485	-20.612	-24.985
-16.009	-20.363	-22.359	-25.611
-16.009	-19.491	-23.983	-24.734
-16.134	-21.734	-21.235	-22.483
-18.246	-19.242	-24.233	-24.233
-16.630	-21.111	-20.487	-23.483
-16.755	-19.615	-23.608	-24.859
-16.879	-18.744	-21.111	-23.483
-17.376	-19.864	-20.238	-21.610
-17.376	-21.610	-20.737	-23.108
-18.619	-19.491	-22.983	-23.483
-17.873	-19.615	-21.235	-23.608
-20.612	-18.993	-24.108	-21.859
-18.993	-21.984	-22.359	-22.483
-16.506	-19.117	-23.358	-23.733
-20.487	-21.984	-23.983	-25.736
-18.619	-20.113	-22.733	-23.858
-16.755	-22.858	-23.108	-23.983
-16.258	-19.242	-20.612	-22.109
-17.376	-20.986	-24.359	-22.109
-18.868	-19.366	-24.734	-23.983
-17.624	-20.238	-21.235	-24.108
-17.624	-20.113	-20.861	-22.234
-17.873	-18.868	-20.487	-22.858
-18.246	-19.989	-23.358	-25.486
-17.251	-18.495	-21.734	-22.359
-20.363	-21.111	-23.233	-24.609
-16.630	-18.993	-21.111	-21.610
-20.113	-21.111	-22.983	-23.858
-16.630	-21.235	-24.108	-25.611
-17.127	-20.363	-21.859	-21.360
-19.117	-20.861	-22.983	-23.858
-20.986	-22.733	-20.861	-24.484
-19.117	-19.989	-23.858	-23.608
-18.619	-23.108	-21.485	-24.233
-19.740	-19.366	-22.359	-22.359
-17.500	-20.238	-24.108	-23.733
-17.749	-18.619	-24.233	-21.360
-17.127	-22.733	-20.986	-25.987
-17.624	-23.108	-21.235	-25.235
-17.376	-22.608	-22.234	-22.483
-20.737	-22.483	-23.483	-25.110
-17.376	-18.744	-23.858	-23.358
-18.744	-20.737	-20.363	-21.734
-17.873	-23.233	-22.608	-25.235
-20.113	-18.868	-21.360	-21.610
-18.993	-21.111	-21.235	-21.360
-18.370	-23.358	-24.985	-25.110
-16.755	-23.483	-23.483	-25.611
-17.251	-19.242	-20.737	-21.235
-18.370	-21.235	-22.858	-23.358
-17.251	-20.363	-23.233	-23.483
-18.744	-22.359	-20.737	-24.233
-20.238	-21.111	-20.363	-23.858
-19.740	-19.366	-24.359	-25.360
-18.993	-22.483	-21.111	-22.983
-18.744	-20.487	-23.983	-24.359
-20.986	-20.861	-21.235	-22.359
-18.122	-20.238	-24.233	-25.110
-16.879	-22.608	-20.737	-23.108
-17.376	-19.989	-24.734	-25.486
-17.003	-23.108	-22.983	-22.234
-20.363	-21.859	-20.737	-21.610
-19.740	-19.242	-21.734	-25.235
-18.246	-23.483	-22.109	-23.358
-17.376	-21.235	-22.109	-25.862
-17.997	-20.363	-22.983	-23.983
-20.737	-20.737	-23.108	-22.858
-20.238	-19.117	-24.734	-23.483
-21.111	-20.238	-22.109	-22.608
-17.624	-23.608	-23.983	-21.859
-17.873	-20.238	-25.235	-25.110
-19.242	-23.483	-23.983	-21.485
-18.246	-22.234	-21.734	-21.485
-19.117	-21.859	-21.984	-23.733
-20.487	-19.989	-21.984	-21.859
-19.491	-22.858	-24.108	-21.485
-21.360	-20.612	-21.235	-22.359
-17.251	-20.363	-21.859	-22.483
-17.997	-20.238	-21.734	-22.483
-20.986	-21.485	-25.235	-21.485
-18.495	-23.858	-24.233	-24.484
-17.749	-20.363	-22.983	-23.233
-19.366	-19.242	-24.985	-25.611
-21.485	-20.737	-24.734	-21.984
-18.744	-20.737	-25.110	-25.862
-20.113	-22.483	-25.110	-23.983
-21.859	-21.859	-21.610	-23.733
-17.873	-19.242	-24.609	-25.736
-20.113	-23.733	-25.235	-22.983
-19.366	-21.859	-21.485	-24.734
-17.749	-20.113	-21.235	-21.859
-17.997	-21.610	-22.483	-22.109
-20.986	-19.740	-24.985	-24.233
-22.109	-21.734	-23.733	-21.485
-19.491	-20.986	-21.610	-22.359
-18.246	-23.483	-24.484	-25.862
-22.234	-22.733	-21.111	-25.862
-19.864	-23.233	-21.235	-25.486
-18.868	-22.234	-24.985	-24.359
-19.864	-20.612	-21.485	-22.733
-18.993	-19.864	-22.608	-24.985
-19.242	-19.864	-20.861	-23.733
-22.109	-20.986	-24.859	-23.233
-21.111	-22.359	-20.986	-22.608
-21.734	-19.615	-24.108	-24.609
-19.989	-21.485	-24.859	-21.734
-18.122	-23.233	-22.733	-24.359
-18.744	-22.858	-24.233	-24.233
-20.113	-21.360	-21.235	-22.858
-21.485	-23.983	-23.108	-23.983
-18.993	-23.483	-25.235	-23.233
-20.113	-23.608	-23.358	-25.486
-17.873	-20.737	-23.233	-21.984
-19.864	-23.858	-23.733	-23.358
-18.246	-23.608	-21.360	-24.233
-20.238	-24.108	-22.608	-26.238
-20.113	-22.483	-24.859	-23.483
-19.491	-22.109	-21.235	-24.734
-21.360	-23.108	-23.108	-25.611
-18.619	-20.861	-25.235	-23.983
-21.235	-21.111	-23.108	-22.234
-19.989	-23.733	-22.359	-25.110
-19.117	-22.109	-23.858	-23.358
-20.487	-20.986	-21.360	-22.483
-21.111	-24.233	-23.983	-24.985
-18.370	-22.359	-23.858	-22.733
-18.122	-22.359	-24.233	-25.736
-19.740	-22.858	-23.358	-26.363
-21.235	-23.233	-24.609	-21.610
-20.238	-24.359	-23.858	-25.862
